2016/3/8,2016/3/16,28_2,
2016/3/8,2016/3/19,68_0,
2016/3/8,2016/3/23,69_0,
2016/3/8,2016/3/26,60_2,
2016/3/9,2016/3/11,59_1,
2016/3/9,2016/3/12,52_1,
2016/3/9,2016/3/13,13_0,
2016/3/9,2016/3/16,21_1,
2016/3/9,2016/3/19,24_1,
2016/3/9,2016/3/22,24_1,
2016/3/9,2016/3/24,21_0,
2016/3/9,2016/3/25,16_0,
2016/3/9,2016/3/29,22_1,
2016/4/1,2016/4/11,25_0,
2016/4/1,2016/4/14,61_1,
2016/4/1,2016/4/16,63_0,
2016/4/1,2016/4/17,62_1,
2016/4/1,2016/4/2,65_1,
2016/4/1,2016/4/2,68_0,
2016/4/1,2016/4/21,30_2,
2016/4/1,2016/4/22,60_1,
2016/4/1,2016/4/24,64_1,
2016/4/1,2016/4/28,64_0,
2016/4/1,2016/4/3,63_1,
2016/4/1,2016/4/4,60_2,
2016/4/1,2016/4/5,28_0,
2016/4/10,2016/4/10,53_2,
2016/4/10,2016/4/16,25_1,
2016/4/10,2016/4/18,11_0,
2016/4/10,2016/4/18,18_1,
2016/4/10,2016/4/18,21_0,
2016/4/10,2016/4/21,26_1,
2016/4/10,2016/4/23,54_1,
2016/4/10,2016/4/23,59_2,
2016/4/10,2016/4/25,59_2,
2016/4/11,2016/4/12,14_2,
2016/4/11,2016/4/12,7_2,
2016/4/11,2016/4/15,46_0,
2016/4/11,2016/4/18,46_0,
2016/4/11,2016/4/28,5_0,
2016/4/12,2016/4/12,3_1,
2016/4/12,2016/4/13,67_1,
2016/4/12,2016/4/16,69_2,
2016/4/12,2016/4/17,34_0,
2016/4/12,2016/4/26,43_2,
2016/4/12,2016/4/29,36_2,
2016/4/13,2016/4/21,33_2,
2016/4/13,2016/4/21,61_2,
2016/4/13,2016/4/22,68_0,
2016/4/13,2016/4/26,31_1,
2016/4/13,2016/4/26,33_1,
2016/4/13,2016/4/26,35_1,
2016/4/13,2016/4/26,61_1,
2016/4/14,2016/4/14,54_1,
2016/4/14,2016/4/14,59_2,
2016/4/14,2016/4/15,54_1,
2016/4/14,2016/4/17,23_2,
2016/4/14,2016/4/25,17_2,
2016/4/14,2016/4/26,18_0,
2016/4/14,2016/4/26,59_1,
2016/4/15,2016/4/15,41_0,
2016/4/15,2016/4/23,50_1,
2016/4/15,2016/4/23,9_1,
2016/4/15,2016/4/24,8_2,
2016/4/16,2016/4/18,40_2,
2016/4/16,2016/4/19,1_3,
2016/4/16,2016/4/23,8_1,
2016/4/16,2016/4/28,39_2,
2016/4/17,2016/4/18,62_2,
2016/4/17,2016/4/27,28_0,
2016/4/17,2016/4/29,27_2,
2016/4/17,2016/4/29,28_2,
2016/4/17,2016/4/29,29_0,
2016/4/17,2016/4/29,69_0,
2016/4/18,2016/4/19,21_2,
2016/4/18,2016/4/19,56_1,
2016/4/18,2016/4/19,58_1,
2016/4/18,2016/4/20,23_1,
2016/4/18,2016/4/20,58_0,
2016/4/18,2016/4/22,23_0,
2016/4/18,2016/4/22,59_2,
2016/4/18,2016/4/25,53_2,
2016/4/18,2016/4/26,21_1,
2016/4/18,2016/4/28,53_0,
2016/4/18,2016/4/28,56_2,
2016/4/18,2016/4/29,21_1,
2016/4/18,2016/4/29,56_2,
2016/4/18,2016/4/29,59_2,
2016/4/19,2016/4/20,41_0,
2016/4/19,2016/4/20,49_2,
2016/4/19,2016/4/25,47_1,
2016/4/19,2016/4/26,48_1,
2016/4/2,2016/4/15,18_1,
2016/4/2,2016/4/20,20_2,
2016/4/2,2016/4/25,11_0,
2016/4/2,2016/4/8,21_2,
2016/4/20,2016/4/27,34_0,
2016/4/20,2016/4/29,35_2,
2016/4/21,2016/4/21,66_2,
2016/4/22,2016/4/23,22_1,
2016/4/22,2016/4/23,23_2,
2016/4/22,2016/4/24,11_0,
2016/4/22,2016/4/24,19_1,
2016/4/22,2016/4/25,56_2,
2016/4/22,2016/4/25,57_2,
2016/4/22,2016/4/28,24_2,
2016/4/22,2016/4/29,23_2,
2016/4/23,2016/4/23,45_2,
2016/4/23,2016/4/23,47_2,
2016/4/23,2016/4/24,12_1,
2016/4/23,2016/4/26,17_1,
2016/4/23,2016/4/26,3_2,
2016/4/23,2016/4/26,49_2,
2016/4/23,2016/4/27,47_2,
2016/4/23,2016/4/28,49_1,
2016/4/23,2016/4/29,16_1,
2016/4/23,2016/4/29,40_0,
2016/4/24,2016/4/26,35_2,
2016/4/24,2016/4/27,40_2,
2016/4/24,2016/4/28,2_2,
2016/4/25,2016/4/25,60_0,
2016/4/25,2016/4/27,59_0,
2016/4/25,2016/4/27,61_0,
2016/4/25,2016/4/28,64_1,
2016/4/26,2016/4/27,53_2,
2016/4/26,2016/4/28,26_1,
2016/4/26,2016/4/28,53_1,
2016/4/26,2016/4/28,56_1,
2016/4/26,2016/4/29,23_1,
2016/4/27,2016/4/27,45_2,
2016/4/27,2016/4/28,45_1,
2016/4/27,2016/4/28,50_1,
2016/4/28,2016/4/28,44_2,
2016/4/28,2016/4/29,2_3,
2016/4/28,2016/4/29,34_0,
2016/4/3,2016/4/16,45_1,
2016/4/3,2016/4/17,49_0,
2016/4/3,2016/4/21,45_1,
2016/4/3,2016/4/22,7_2,
2016/4/3,2016/4/26,10_1,
2016/4/3,2016/4/26,47_1,
2016/4/3,2016/4/7,40_0,
2016/4/4,2016/4/10,39_0,
2016/4/4,2016/4/14,8_1,
2016/4/4,2016/4/22,32_0,
2016/4/4,2016/4/26,33_0,
2016/4/4,2016/4/27,41_1,
2016/4/4,2016/4/28,38_1,
2016/4/4,2016/4/6,8_1,
2016/4/5,2016/4/10,62_0,
2016/4/5,2016/4/11,61_2,
2016/4/6,2016/4/12,56_0,
2016/4/6,2016/4/13,55_1,
2016/4/6,2016/4/15,59_2,
2016/4/6,2016/4/17,14_0,
2016/4/6,2016/4/19,11_0,
2016/4/6,2016/4/6,24_0,
2016/4/6,2016/4/9,19_1,
2016/4/7,2016/4/10,5_0,
2016/4/7,2016/4/10,7_2,
2016/4/7,2016/4/14,13_2,
2016/4/7,2016/4/17,48_1,
2016/4/7,2016/4/18,7_0,
2016/4/7,2016/4/24,47_2,
2016/4/7,2016/4/25,49_1,
2016/4/7,2016/4/28,48_1,
2016/4/8,2016/4/13,66_1,
2016/4/8,2016/4/15,70_2,
2016/4/8,2016/4/25,1_2,
2016/4/8,2016/4/9,5_1,
2016/4/9,2016/4/15,67_2,
2016/4/9,2016/4/17,62_0,
2016/4/9,2016/4/22,67_2,
2016/4/9,2016/4/9,60_2,
2016/5/1,2016/5/10,68_1,
2016/5/1,2016/5/10,69_1,
2016/5/1,2016/5/16,69_1,
2016/5/1,2016/5/19,42_2,
2016/5/1,2016/5/2,37_0,
2016/5/1,2016/5/21,67_1,
2016/5/1,2016/5/23,1_2,
2016/5/1,2016/5/25,67_1,
2016/5/1,2016/5/26,2_2,
2016/5/1,2016/5/3,66_1,
2016/5/1,2016/5/5,70_1,
2016/5/1,2016/5/9,67_1,
2016/5/10,2016/5/12,27_0,
2016/5/10,2016/5/14,27_0,
2016/5/10,2016/5/22,27_0,
2016/5/10,2016/5/23,61_2,
2016/5/10,2016/5/27,29_2,
2016/5/11,2016/5/14,56_1,
2016/5/11,2016/5/15,20_0,
2016/5/11,2016/5/15,56_1,
2016/5/11,2016/5/19,23_0,
2016/5/11,2016/5/19,52_0,
2016/5/11,2016/5/20,21_2,
2016/5/11,2016/5/21,20_2,
2016/5/11,2016/5/23,17_2,
2016/5/11,2016/5/25,24_1,
2016/5/12,2016/5/12,45_0,
2016/5/12,2016/5/20,3_2,
2016/5/12,2016/5/29,13_2,
2016/5/12,2016/5/29,40_0,
2016/5/13,2016/5/23,40_2,
2016/5/13,2016/5/25,1_2,
2016/5/13,2016/5/27,69_1,
2016/5/14,2016/5/14,32_1,
2016/5/14,2016/5/15,32_1,
2016/5/14,2016/5/20,64_1,
2016/5/14,2016/5/24,69_0,
2016/5/14,2016/5/25,61_0,
2016/5/14,2016/5/28,31_1,
2016/5/15,2016/5/16,53_2,
2016/5/15,2016/5/17,21_0,
2016/5/15,2016/5/17,25_2,
2016/5/15,2016/5/22,17_2,
2016/5/15,2016/5/22,58_1,
2016/5/15,2016/5/23,57_1,
2016/5/15,2016/5/28,52_1,
2016/5/16,2016/5/19,15_2,
2016/5/16,2016/5/19,4_2,
2016/5/16,2016/5/22,8_2,
2016/5/16,2016/5/25,17_1,
2016/5/16,2016/5/26,13_2,
2016/5/16,2016/5/27,45_2,
2016/5/16,2016/5/27,47_1,
2016/5/16,2016/5/28,12_2,
2016/5/17,2016/5/23,35_2,
2016/5/17,2016/5/24,35_0,
2016/5/17,2016/5/28,69_2,
2016/5/17,2016/5/28,6_1,
2016/5/17,2016/5/29,39_0,
2016/5/18,2016/5/18,28_2,
2016/5/18,2016/5/24,29_0,
2016/5/18,2016/5/25,33_2,
2016/5/18,2016/5/25,65_1,
2016/5/18,2016/5/26,67_2,
2016/5/18,2016/5/27,28_0,
2016/5/18,2016/5/27,63_2,
2016/5/18,2016/5/27,65_2,
2016/5/18,2016/5/28,27_0,
2016/5/18,2016/5/28,69_0,
2016/5/19,2016/5/19,21_2,
2016/5/19,2016/5/20,18_2,
2016/5/19,2016/5/21,23_0,
2016/5/19,2016/5/22,56_0,
2016/5/19,2016/5/25,18_1,
2016/5/19,2016/5/26,21_2,
2016/5/19,2016/5/26,23_2,
2016/5/19,2016/5/27,22_2,
2016/5/19,2016/5/28,23_1,
2016/5/2,2016/5/12,60_1,
2016/5/2,2016/5/16,28_0,
2016/5/2,2016/5/16,31_2,
2016/5/2,2016/5/18,61_2,
2016/5/2,2016/5/19,61_1,
2016/5/2,2016/5/19,64_2,
2016/5/2,2016/5/20,34_2,
2016/5/2,2016/5/29,65_2,
2016/5/2,2016/5/6,29_1,
2016/5/2,2016/5/6,69_0,
2016/5/20,2016/5/20,49_0,
2016/5/20,2016/5/21,4_0,
2016/5/20,2016/5/24,3_0,
2016/5/20,2016/5/24,47_2,
2016/5/20,2016/5/29,51_1,
2016/5/21,2016/5/21,39_2,
2016/5/21,2016/5/21,66_1,
2016/5/21,2016/5/23,37_2,
2016/5/21,2016/5/24,33_0,
2016/5/21,2016/5/25,69_2,
2016/5/22,2016/5/22,29_0,
2016/5/22,2016/5/26,69_0,
2016/5/22,2016/5/29,62_2,
2016/5/23,2016/5/27,24_0,
2016/5/23,2016/5/28,23_1,
2016/5/23,2016/5/29,19_1,
2016/5/23,2016/5/29,53_2,
2016/5/24,2016/5/24,51_1,
2016/5/24,2016/5/27,10_2,
2016/5/24,2016/5/27,14_1,
2016/5/24,2016/5/27,50_2,
2016/5/24,2016/5/27,7_2,
2016/5/24,2016/5/28,15_2,
2016/5/25,2016/5/25,32_0,
2016/5/25,2016/5/26,1_3,
2016/5/25,2016/5/26,2_3,
2016/5/25,2016/5/26,43_2,
2016/5/25,2016/5/26,69_1,
2016/5/25,2016/5/27,40_2,
2016/5/25,2016/5/27,70_2,
2016/5/25,2016/5/28,34_0,
2016/5/25,2016/5/29,70_2,
2016/5/26,2016/5/26,62_1,
2016/5/26,2016/5/28,29_1,
2016/5/26,2016/5/28,33_1,
2016/5/26,2016/5/28,60_2,
2016/5/26,2016/5/29,33_2,
2016/5/27,2016/5/27,54_2,
2016/5/27,2016/5/28,15_0,
2016/5/27,2016/5/28,18_2,
2016/5/27,2016/5/28,20_2,
2016/5/27,2016/5/29,11_0,
2016/5/27,2016/5/29,24_1,
2016/5/27,2016/5/29,57_2,
2016/5/28,2016/5/28,14_2,
2016/5/28,2016/5/28,45_2,
2016/5/28,2016/5/29,11_2,
2016/5/28,2016/5/29,45_2,
2016/5/28,2016/5/29,46_1,
2016/5/3,2016/5/12,53_2,
2016/5/3,2016/5/13,26_1,
2016/5/3,2016/5/27,59_2,
2016/5/3,2016/5/5,11_0,
2016/5/3,2016/5/7,26_1,
2016/5/4,2016/5/10,7_0,
2016/5/4,2016/5/12,50_2,
2016/5/4,2016/5/13,2_0,
2016/5/4,2016/5/14,45_2,
2016/5/4,2016/5/16,9_2,
2016/5/4,2016/5/18,11_2,
2016/5/4,2016/5/18,14_2,
2016/5/4,2016/5/20,44_0,
2016/5/4,2016/5/23,10_1,
2016/5/4,2016/5/25,14_1,
2016/5/4,2016/5/26,11_2,
2016/5/4,2016/5/28,10_2,
2016/5/4,2016/5/5,7_2,
2016/5/4,2016/5/7,50_0,
2016/5/5,2016/5/10,40_2,
2016/5/5,2016/5/10,6_1,
2016/5/5,2016/5/21,42_2,
2016/5/5,2016/5/22,38_2,
2016/5/5,2016/5/26,68_2,
2016/5/5,2016/5/27,2_1,
2016/5/5,2016/5/29,6_1,
2016/5/5,2016/5/8,2_3,
2016/5/6,2016/5/11,69_0,
2016/5/6,2016/5/14,59_0,
2016/5/6,2016/5/17,67_2,
2016/5/6,2016/5/19,29_1,
2016/5/6,2016/5/24,61_2,
2016/5/6,2016/5/25,32_1,
2016/5/6,2016/5/29,62_2,
2016/5/6,2016/5/6,31_1,
2016/5/6,2016/5/8,61_2,
2016/5/6,2016/5/8,62_0,
2016/5/7,2016/5/16,59_1,
2016/5/7,2016/5/18,20_1,
2016/5/7,2016/5/22,55_2,
2016/5/7,2016/5/24,21_2,
2016/5/8,2016/5/11,16_1,
2016/5/8,2016/5/14,51_2,
2016/5/8,2016/5/21,11_1,
2016/5/8,2016/5/23,45_2,
2016/5/9,2016/5/11,5_1,
2016/5/9,2016/5/24,37_2,
2016/5/9,2016/5/26,33_0,
2016/5/9,2016/5/28,40_2,
2016/6/1,2016/6/1,10_1,
2016/6/1,2016/6/1,10_2,
2016/6/1,2016/6/1,11_2,
2016/6/1,2016/6/10,4_2,
2016/6/1,2016/6/11,6_2,
2016/6/1,2016/6/14,7_2,
2016/6/1,2016/6/16,8_0,
2016/6/1,2016/6/17,9_2,
2016/6/1,2016/6/18,14_2,
2016/6/1,2016/6/18,42_1,
2016/6/1,2016/6/19,15_2,
2016/6/1,2016/6/19,47_2,
2016/6/1,2016/6/23,3_2,
2016/6/1,2016/6/24,45_0,
2016/6/1,2016/6/24,48_2,
2016/6/1,2016/6/28,13_2,
2016/6/1,2016/6/29,49_1,
2016/6/1,2016/6/3,12_2,
2016/6/1,2016/6/5,51_2,
2016/6/1,2016/6/8,5_2,
2016/6/1,2016/6/9,8_2,
2016/6/10,2016/6/12,43_2,
2016/6/10,2016/6/17,34_0,
2016/6/10,2016/6/23,40_2,
2016/6/10,2016/6/27,36_0,
2016/6/11,2016/6/13,69_0,
2016/6/11,2016/6/15,67_0,
2016/6/11,2016/6/17,33_1,
2016/6/11,2016/6/21,32_2,
2016/6/11,2016/6/21,34_2,
2016/6/11,2016/6/21,61_1,
2016/6/12,2016/6/13,21_0,
2016/6/12,2016/6/17,57_2,
2016/6/12,2016/6/18,19_1,
2016/6/12,2016/6/24,21_2,
2016/6/12,2016/6/24,59_1,
2016/6/13,2016/6/15,15_2,
2016/6/13,2016/6/20,48_1,
2016/6/13,2016/6/26,50_0,
2016/6/13,2016/6/27,49_1,
2016/6/14,2016/6/21,41_1,
2016/6/14,2016/6/25,2_3,
2016/6/14,2016/6/26,4_1,
2016/6/15,2016/6/22,69_0,
2016/6/15,2016/6/25,26_2,
2016/6/16,2016/6/17,18_0,
2016/6/16,2016/6/19,21_0,
2016/6/16,2016/6/19,27_1,
2016/6/16,2016/6/21,54_0,
2016/6/16,2016/6/24,18_1,
2016/6/16,2016/6/24,56_1,
2016/6/16,2016/6/26,56_0,
2016/6/17,2016/6/17,9_0,
2016/6/17,2016/6/19,50_1,
2016/6/17,2016/6/21,15_1,
2016/6/17,2016/6/27,48_1,
2016/6/17,2016/6/28,51_2,
2016/6/18,2016/6/19,1_2,
2016/6/18,2016/6/21,2_3,
2016/6/18,2016/6/21,40_2,
2016/6/19,2016/6/22,33_2,
2016/6/19,2016/6/23,30_0,
2016/6/19,2016/6/24,29_2,
2016/6/19,2016/6/29,60_0,
2016/6/2,2016/6/19,39_1,
2016/6/2,2016/6/23,2_2,
2016/6/2,2016/6/8,66_1,
2016/6/2,2016/6/9,1_2,
2016/6/20,2016/6/27,13_0,
2016/6/20,2016/6/27,52_1,
2016/6/21,2016/6/21,50_0,
2016/6/21,2016/6/22,10_2,
2016/6/21,2016/6/23,45_0,
2016/6/21,2016/6/24,11_2,
2016/6/21,2016/6/24,17_1,
2016/6/21,2016/6/24,46_0,
2016/6/21,2016/6/26,10_2,
2016/6/21,2016/6/26,5_2,
2016/6/21,2016/6/27,6_0,
2016/6/22,2016/6/22,32_0,
2016/6/22,2016/6/22,3_3,
2016/6/22,2016/6/23,1_1,
2016/6/22,2016/6/25,70_0,
2016/6/22,2016/6/26,1_2,
2016/6/22,2016/6/26,34_0,
2016/6/22,2016/6/27,33_0,
2016/6/23,2016/6/24,62_0,
2016/6/23,2016/6/25,62_0,
2016/6/23,2016/6/26,33_2,
2016/6/23,2016/6/28,64_2,
2016/6/24,2016/6/24,12_0,
2016/6/24,2016/6/24,23_1,
2016/6/24,2016/6/25,16_0,
2016/6/24,2016/6/25,26_1,
2016/6/24,2016/6/26,57_2,
2016/6/25,2016/6/25,48_1,
2016/6/25,2016/6/25,6_2,
2016/6/25,2016/6/27,5_2,
2016/6/25,2016/6/27,5_2,
2016/6/25,2016/6/28,14_1,
2016/6/25,2016/6/28,46_2,
2016/6/26,2016/6/26,66_1,
2016/6/26,2016/6/27,41_1,
2016/6/26,2016/6/27,41_1,
2016/6/27,2016/6/27,29_0,
2016/6/27,2016/6/29,25_0,
2016/6/27,2016/6/29,27_0,
2016/6/28,2016/6/28,24_0,
2016/6/28,2016/6/28,57_1,
2016/6/28,2016/6/28,57_2,
2016/6/28,2016/6/29,14_0,
2016/6/28,2016/6/29,17_2,
2016/6/28,2016/6/29,25_2,
2016/6/28,2016/6/29,52_1,
2016/6/28,2016/6/29,55_2,
2016/6/28,2016/6/29,56_1,
2016/6/28,2016/6/29,59_2,
2016/6/3,2016/6/14,61_1,
2016/6/3,2016/6/16,32_2,
2016/6/3,2016/6/25,33_2,
2016/6/3,2016/6/3,63_1,
2016/6/3,2016/6/5,30_1,
2016/6/4,2016/6/20,58_2,
2016/6/4,2016/6/23,52_1,
2016/6/4,2016/6/24,25_2,
2016/6/4,2016/6/24,53_1,
2016/6/4,2016/6/9,53_1,
2016/6/4,2016/6/9,58_2,
2016/6/5,2016/6/17,11_2,
2016/6/5,2016/6/18,12_1,
2016/6/5,2016/6/6,6_0,
2016/6/6,2016/6/17,68_2,
2016/6/6,2016/6/18,4_1,
2016/6/6,2016/6/29,67_1,
2016/6/6,2016/6/9,1_3,
2016/6/6,2016/6/9,36_2,
2016/6/7,2016/6/11,29_2,
2016/6/7,2016/6/19,28_2,
2016/6/7,2016/6/20,31_0,
2016/6/7,2016/6/20,69_0,
2016/6/7,2016/6/22,64_2,
2016/6/8,2016/6/12,55_2,
2016/6/8,2016/6/14,16_0,
2016/6/8,2016/6/14,19_1,
2016/6/8,2016/6/24,22_0,
2016/6/8,2016/6/26,56_1,
2016/6/9,2016/6/12,15_2,
2016/6/9,2016/6/18,46_1,
2016/6/9,2016/6/23,3_2,
2016/6/9,2016/6/26,45_2,
2016/7/1,2016/7/1,19_0,
2016/7/1,2016/7/11,22_1,
2016/7/1,2016/7/12,23_2,
2016/7/1,2016/7/14,52_0,
2016/7/1,2016/7/16,15_0,
2016/7/1,2016/7/16,21_2,
2016/7/1,2016/7/16,22_2,
2016/7/1,2016/7/17,20_2,
2016/7/1,2016/7/17,24_2,
2016/7/1,2016/7/2,21_1,
2016/7/1,2016/7/22,58_1,
2016/7/1,2016/7/24,16_2,
2016/7/1,2016/7/25,19_2,
2016/7/1,2016/7/28,17_2,
2016/7/1,2016/7/28,22_0,
2016/7/1,2016/7/28,25_2,
2016/7/1,2016/7/29,20_1,
2016/7/1,2016/7/3,18_2,
2016/7/1,2016/7/9,24_2,
2016/7/10,2016/7/13,6_0,
2016/7/10,2016/7/18,8_0,
2016/7/10,2016/7/21,43_1,
2016/7/10,2016/7/27,11_2,
2016/7/10,2016/7/27,49_1,
2016/7/10,2016/7/28,7_2,
2016/7/11,2016/7/19,38_2,
2016/7/11,2016/7/21,40_2,
2016/7/11,2016/7/27,38_2,
2016/7/12,2016/7/13,33_1,
2016/7/12,2016/7/23,68_0,
2016/7/13,2016/7/15,20_0,
2016/7/13,2016/7/16,22_2,
2016/7/13,2016/7/17,18_1,
2016/7/13,2016/7/17,23_2,
2016/7/13,2016/7/18,18_2,
2016/7/13,2016/7/19,16_0,
2016/7/13,2016/7/23,56_1,
2016/7/13,2016/7/23,58_2,
2016/7/13,2016/7/24,57_0,
2016/7/13,2016/7/29,57_2,
2016/7/14,2016/7/14,14_2,
2016/7/14,2016/7/15,42_0,
2016/7/14,2016/7/17,51_1,
2016/7/14,2016/7/18,50_1,
2016/7/14,2016/7/25,10_1,
2016/7/14,2016/7/26,10_1,
2016/7/14,2016/7/26,6_2,
2016/7/14,2016/7/28,15_2,
2016/7/15,2016/7/17,69_1,
2016/7/15,2016/7/23,2_3,
2016/7/15,2016/7/26,70_1,
2016/7/15,2016/7/27,8_1,
2016/7/15,2016/7/28,42_2,
2016/7/16,2016/7/16,64_2,
2016/7/16,2016/7/19,33_2,
2016/7/16,2016/7/20,61_2,
2016/7/16,2016/7/22,33_1,
2016/7/16,2016/7/22,64_1,
2016/7/16,2016/7/24,59_0,
2016/7/17,2016/7/17,21_0,
2016/7/17,2016/7/18,53_1,
2016/7/17,2016/7/20,24_1,
2016/7/17,2016/7/21,12_0,
2016/7/17,2016/7/22,54_1,
2016/7/17,2016/7/24,21_0,
2016/7/17,2016/7/28,54_0,
2016/7/18,2016/7/19,48_1,
2016/7/18,2016/7/20,10_2,
2016/7/18,2016/7/20,45_2,
2016/7/18,2016/7/20,45_2,
2016/7/18,2016/7/20,9_0,
2016/7/18,2016/7/22,46_1,
2016/7/18,2016/7/24,6_0,
2016/7/18,2016/7/29,15_2,
2016/7/18,2016/7/29,47_2,
2016/7/19,2016/7/25,43_2,
2016/7/19,2016/7/26,2_3,
2016/7/19,2016/7/27,2_3,
2016/7/2,2016/7/10,50_0,
2016/7/2,2016/7/12,44_1,
2016/7/2,2016/7/14,3_2,
2016/7/2,2016/7/20,40_0,
2016/7/2,2016/7/23,40_0,
2016/7/2,2016/7/27,47_0,
2016/7/2,2016/7/3,10_2,
2016/7/2,2016/7/9,13_1,
2016/7/20,2016/7/24,61_2,
2016/7/20,2016/7/27,59_0,
2016/7/20,2016/7/29,67_0,
2016/7/21,2016/7/21,58_1,
2016/7/21,2016/7/23,25_1,
2016/7/21,2016/7/25,59_2,
2016/7/21,2016/7/27,12_0,
2016/7/21,2016/7/27,57_2,
2016/7/21,2016/7/29,56_0,
2016/7/22,2016/7/22,51_1,
2016/7/22,2016/7/26,9_2,
2016/7/22,2016/7/28,10_1,
2016/7/23,2016/7/23,38_2,
2016/7/23,2016/7/23,40_2,
2016/7/23,2016/7/26,8_1,
2016/7/23,2016/7/27,67_1,
2016/7/23,2016/7/29,40_2,
2016/7/23,2016/7/29,66_1,
2016/7/24,2016/7/25,31_0,
2016/7/24,2016/7/25,33_1,
2016/7/24,2016/7/25,60_2,
2016/7/24,2016/7/28,31_1,
2016/7/24,2016/7/28,62_1,
2016/7/25,2016/7/25,16_0,
2016/7/25,2016/7/25,24_0,
2016/7/25,2016/7/25,57_2,
2016/7/25,2016/7/27,11_0,
2016/7/25,2016/7/28,18_1,
2016/7/25,2016/7/28,56_1,
2016/7/25,2016/7/28,58_1,
2016/7/25,2016/7/29,15_0,
2016/7/25,2016/7/29,53_2,
2016/7/25,2016/7/29,54_0,
2016/7/26,2016/7/27,46_2,
2016/7/26,2016/7/27,48_0,
2016/7/26,2016/7/27,9_1,
2016/7/26,2016/7/28,12_1,
2016/7/26,2016/7/29,15_2,
2016/7/27,2016/7/29,1_2,
2016/7/28,2016/7/28,62_2,
2016/7/28,2016/7/28,65_0,
2016/7/28,2016/7/29,29_2,
2016/7/28,2016/7/29,29_2,
2016/7/28,2016/7/29,35_1,
2016/7/28,2016/7/29,60_2,
2016/7/3,2016/7/15,35_2,
2016/7/3,2016/7/8,36_1,
2016/7/3,2016/7/9,33_0,
2016/7/4,2016/7/14,30_0,
2016/7/4,2016/7/28,32_1,
2016/7/5,2016/7/17,52_1,
2016/7/5,2016/7/18,16_0,
2016/7/5,2016/7/20,58_1,
2016/7/5,2016/7/21,18_2,
2016/7/5,2016/7/26,23_1,
2016/7/5,2016/7/28,57_1,
2016/7/5,2016/7/29,16_0,
2016/7/5,2016/7/5,22_2,
2016/7/6,2016/7/10,13_1,
2016/7/6,2016/7/13,48_0,
2016/7/6,2016/7/16,3_2,
2016/7/6,2016/7/19,44_1,
2016/7/6,2016/7/20,41_0,
2016/7/6,2016/7/21,13_1,
2016/7/6,2016/7/9,16_1,
2016/7/7,2016/7/13,40_2,
2016/7/7,2016/7/15,68_2,
2016/7/7,2016/7/17,3_3,
2016/7/7,2016/7/19,34_0,
2016/7/7,2016/7/21,68_2,
2016/7/7,2016/7/26,70_2,
2016/7/7,2016/7/28,70_2,
2016/7/7,2016/7/8,69_1,
2016/7/8,2016/7/10,33_2,
2016/7/8,2016/7/18,60_2,
2016/7/8,2016/7/27,25_0,
2016/7/8,2016/7/27,63_0,
2016/7/8,2016/7/9,33_2,
2016/7/9,2016/7/19,23_0,
2016/7/9,2016/7/19,25_1,
2016/7/9,2016/7/21,52_1,
2016/7/9,2016/7/22,59_2,
2016/7/9,2016/7/24,57_2,
2016/7/9,2016/7/25,19_0,
2016/7/9,2016/7/27,54_1,
2016/7/9,2016/7/27,54_1,
2016/8/1,2016/8/14,31_2,
2016/8/1,2016/8/14,62_1,
2016/8/1,2016/8/15,34_2,
2016/8/1,2016/8/16,27_2,
2016/8/1,2016/8/2,28_2,
2016/8/1,2016/8/22,33_2,
2016/8/1,2016/8/23,26_0,
2016/8/1,2016/8/24,26_2,
2016/8/1,2016/8/5,29_2,
2016/8/1,2016/8/5,30_2,
2016/8/1,2016/8/6,32_2,
2016/8/10,2016/8/13,53_2,
2016/8/10,2016/8/15,57_2,
2016/8/10,2016/8/16,56_2,
2016/8/10,2016/8/16,57_2,
2016/8/10,2016/8/18,52_0,
2016/8/10,2016/8/24,22_0,
2016/8/10,2016/8/27,58_2,
2016/8/11,2016/8/11,12_1,
2016/8/11,2016/8/14,16_1,
2016/8/11,2016/8/24,49_1,
2016/8/11,2016/8/25,8_0,
2016/8/11,2016/8/28,17_1,
2016/8/11,2016/8/29,7_2,
2016/8/12,2016/8/12,36_2,
2016/8/12,2016/8/13,37_2,
2016/8/12,2016/8/14,32_0,
2016/8/12,2016/8/16,34_0,
2016/8/12,2016/8/17,44_2,
2016/8/12,2016/8/20,41_1,
2016/8/12,2016/8/21,35_2,
2016/8/12,2016/8/23,38_2,
2016/8/12,2016/8/27,35_2,
2016/8/12,2016/8/29,70_0,
2016/8/13,2016/8/13,25_0,
2016/8/13,2016/8/16,63_0,
2016/8/13,2016/8/19,29_2,
2016/8/13,2016/8/19,33_2,
2016/8/13,2016/8/19,66_0,
2016/8/13,2016/8/21,34_1,
2016/8/13,2016/8/22,34_1,
2016/8/13,2016/8/28,62_0,
2016/8/14,2016/8/15,23_2,
2016/8/14,2016/8/15,23_2,
2016/8/14,2016/8/20,55_2,
2016/8/14,2016/8/22,20_2,
2016/8/14,2016/8/23,57_1,
2016/8/14,2016/8/28,17_0,
2016/8/14,2016/8/28,24_1,
2016/8/15,2016/8/15,45_2,
2016/8/15,2016/8/23,40_0,
2016/8/15,2016/8/23,42_1,
2016/8/15,2016/8/24,45_1,
2016/8/16,2016/8/24,41_1,
